ts_code,exchange,chairman,manager,secretary,reg_capital,setup_date,province,city,website,email,office,employees
300177.SZ,SZSE,廖定海,廖定海,陈锦鸿,67694.0853,20060621,广东,广州市,www.hi-target.com.cn/www.zhdgps.com,zhengquan@hi-target.com.cn;zhengquan@zhdgps.com,广东省广州市番禺区番禺大道北555号番禺节能科技园总部中心13号楼,3297.0
002793.SZ,SZSE,刘保起,刘保起,马家烈,146722.26,19980511,浙江,台州市,www.luoxin.cn,IR@luoxin.cn,"中国(上海)自由贸易试验区法拉第路85号1幢,2幢1-3层",7177.0
002731.SZ,SZSE,郭英杰,柴钢,郭裕春,25615.6,19850105,辽宁,沈阳市,www.chjd.com.cn,chgf_zqb@163.com,辽宁省沈阳市沈河区中街路29号,794.0
002785.SZ,SZSE,胡精沛,邹鹏,朱著香,20000.0,19961218,福建,厦门市,www.wanlistone.com,zhengquan@wanli.com;zzx@wanli.com,福建省厦门市思明区湖滨北路201号宏业大厦8楼,1045.0
300499.SZ,SZSE,李琦,李琦,谢荣钦,27829.9467,20010629,广东,广州市,www.goaland.com.cn,xierq@goaland.com.cn;IR@goaland.com.cn;xuyh@goaland.com.cn;liaoc@goaland.com.cn,广东省广州市高新技术产业开发区科学城南云五路3号,1193.0
003019.SZ,SZSE,孙大明,李明芳,钟柏安,12800.0,20150414,福建,厦门市,www.tes-tec.com,IR@tes-tec.com,福建省厦门市集美区杏林南路60号厂房,733.0
300458.SZ,SZSE,张建辉,李龙生,蔡霄鹏,33061.0757,20070919,广东,珠海市,www.allwinnertech.com,ir@allwinnertech.com,广东省珠海市高新区唐家湾镇科技二路9号,615.0
300761.SZ,SZSE,程立力,程立力,虞坚,40388.0,19970619,江苏,常州市,www.lihuamuye.com,ir@lihuamuye.com,江苏省常州市武进区牛塘镇卢西村委河西村500号,4609.0
002612.SZ,SZSE,申东日,申今花,王建优,44244.5375,20061109,北京,北京市,www.lancygroup.com,zhengquan@lancygroup.com;wangjianyou@lancygroup.com;wangyanqiu@lancygroup.com,北京市朝阳区西大望路27号大郊亭南街3号院1号楼(朗姿大厦),4151.0
002971.SZ,SZSE,杨涛,杨涛,李吉鹏,16000.0,20031120,湖北,宜昌市,www.hbhy-gas.com,heyuan@hbhy-gas.com;dshmishu@hbhy-gas.com;lixunyi@hbhy-gas.com,湖北省宜昌市伍家岗区伍临路33号鑫鼎大楼3楼,750.0
300257.SZ,SZSE,曹克坚,"TANG,YAN",杨建军,85800.0,20020711,浙江,衢州市,www.kaishancomp.com,zqtzb@kaishangroup.com;yang.jianjun@kaishangroup.com,浙江省衢州市经济开发区凯旋西路9号,3290.0
002989.SZ,SZSE,乔荣健,张安,毛爱军,15140.0,20000928,广东,深圳市,www.ztjzgf.net,ir@ztzs.cn,广东省深圳市福田区车公庙泰然八路深业泰然大厦C座8楼,1236.0
002841.SZ,SZSE,王毅然,王洋,程晓娜,66820.7901,20051228,广东,广州市,www.cvte.com,shiyuan@cvte.com,广东省广州市黄埔区云埔四路6号,4890.0
002621.SZ,SZSE,刘俊君,李敏,陈九飞,82666.2867,20030829,辽宁,大连市,www.mygymchina.com,eric.chen@mygymchina.com;sarah.ran@mygymchina.com;ir@mygymchina.com,北京市朝阳区光华路9号光华路SOHO3Q二层,687.0
300222.SZ,SZSE,黄明松,黄明松,穆峻柏,72376.209,20021127,上海,上海市,www.csg.com.cn,kdzn@csg.com.cn;mjb@csg.com.cn,上海市松江区洞泾镇泗砖路777号,3257.0
300416.SZ,SZSE,钟琼华,钟琼华,陈英,20336.629,20071229,江苏,苏州市,www.chinasti.com,sushi@chinasti.com,"江苏省苏州市工业园区中新科技城唯亭镇科峰路18号,江苏省苏州市高新区鹿山路55号",1571.0
300751.SZ,SZSE,周剑,王正根,刘琼,5200.0,20100908,江苏,苏州市,www.maxwell-gp.com,bod@maxwell-gp.com.cn;zqb@maxwell-gp.com.cn,江苏省苏州市吴江区芦荡路228号,1254.0
300442.SZ,SZSE,姜卫东,姜卫东,池国进,10000.0,20070627,上海,上海市,www.cn-pls.com,pls@cn-pls.com;chi@cn-pls.com,上海市金山区张堰镇金张支路84号,891.0
300449.SZ,SZSE,王立群,王立群,李明,29825.8899,20041009,北京,北京市,www.hbgk.net,hbgkzhqb@hbgk.net,北京市海淀区地锦路9号院13号楼四层101-413,527.0
300234.SZ,SZSE,邢翰学,邢翰学,许哲远,51142.4086,20030429,浙江,金华市,www.zjke.com/www.zjke.com.cn,stock@zjke.com;xuzheyuan@zjke.com,浙江省金华市金义都市经济开发区广顺街333号,669.0
002951.SZ,SZSE,李海坚,李海坚,温思凯,40500.0,20081224,四川,成都市,www.jinshigp.com,jszq@jinshigp.com,四川省成都市经济技术开发区(龙泉驿区)车城西三路289号,517.0
300237.SZ,SZSE,窦茂功,王永刚,李炜刚,145307.251,20041108,山东,潍坊市,www.meichen.cc,liweigang@meichen.cc;meichen@meichen.cc;zhangyunxia@meichen.cc,山东省潍坊市诸城市密州东路12001号,2555.0
002992.SZ,SZSE,李军,张春,张国宏,13796.095,20060810,广东,深圳市,www.bmseiko.com,bm@bmseiko.com,广东省深圳市龙华区大浪街道龙平社区曼海宁北区6栋10C,2110.0
002712.SZ,SZSE,任丁,俞建华,李子木,58120.2488,20000809,浙江,杭州市,www.simei.cc,IR@simei.cc,浙江省杭州市虎玉路41号八卦田公园正大门内,808.0
300454.SZ,SZSE,何朝曦,何朝曦,蒋文光,40901.468,20001225,广东,深圳市,www.sangfor.com.cn,ir@sangfor.com.cn,广东省深圳市南山区学苑大道1001号南山智园A1栋,6106.0
300246.SZ,SZSE,燕金元,燕金元,杨永兴,14608.8,19930628,广东,珠海市,www.blt.com.cn,ir@blt.com.cn,广东省珠海市高新区科技创新海岸创新一路2号,991.0
300395.SZ,SZSE,吴学民,商春利,郑巍,33794.8844,19990122,湖北,荆州市,www.feilihua.com,zqb@feilihua.com,湖北省荆州市东方大道68号,1352.0
300336.SZ,SZSE,杨震华,何君琦,张津津,80623.0192,20041230,上海,上海市,www.ncmedia.com.cn,xinwenhua@ncmedia.com.cn,上海市虹口区东江湾路444号北区238室,209.0
002881.SZ,SZSE,王平,王平,黄敏,18453.9,20070405,广东,深圳市,www.meigsmart.com,ir@meigsmart.com,广东省深圳市福田区深南大道1006号深圳国际创新中心B栋三十二层,884.0
300292.SZ,SZSE,万卫方,张建国,李勇,127485.0476,19990622,江苏,苏州市,www.cnwutong.com,wutong@cnwutong.com,江苏省苏州市相城经济开发区漕湖街道太东路2596号,1223.0
300590.SZ,SZSE,廖荣华,廖荣华,张杰,24221.7,20090611,上海,上海市,www.queclink.com,stock@queclink.com,上海市徐汇区宜山路717号2号楼3楼,362.0
002990.SZ,SZSE,瞿磊,蒋冰,秦操,12624.0,19970116,广东,深圳市,www.maxvision.com.cn,investor@maxvision.com.cn,"广东省深圳市福田区沙头街道天安社区泰然十路天安创新科技广场二期东座1601,1605",831.0
002800.SZ,SZSE,王普宇,王普宇,高翔,7468.0,20081210,新疆,乌鲁木齐市,www.xjtsscm.com,xjts@xjtsscm.com;1037276928@qq.com,新疆维吾尔自治区乌鲁木齐市经济技术开发区大连街52号,205.0
300729.SZ,SZSE,项乐宏,项乐宏,朱伟,13889.608,20020326,浙江,宁波市,www.loctek.com,law@loctek.com,浙江省宁波市鄞州区首南街道学士路536号金东大厦19层,1812.0
002706.SZ,SZSE,任思龙,陈平,程秋高,78473.6895,19990107,上海,上海市,www.sh-liangxin.com,fangyan@sh-liangxin.com;chengqiugao@sh-liangxin.com,上海市浦东新区申江南路2000号,2229.0
300890.SZ,SZSE,周鹏伟,赵东辉,叶文国,10000.0,20090612,广东,深圳市,www.xiangfenghua.com,public@xfhinc.com,"广东省深圳市龙华新区龙华街道清祥路1号宝能科技园9栋C座20楼J单元,福建省永安市贡川镇水东园区38号",427.0
300441.SZ,SZSE,陈金岳,陈金岳,徐斌,65718.9708,20080528,浙江,宁波市,www.cnbaosi.com,chenj@cnbaosi.com;chenlr@cnbaosi.com;xub@cnbaosi.com,浙江省宁波市奉化区西坞街道尚桥路18号,2886.0
300328.SZ,SZSE,杨洁丹,杨洁丹,张春联,69042.36,19930527,广东,东莞市,www.e-ande.com,eon@e-ande.com;lian@e-ande.com;zengsq@e-ande.com,广东省东莞市清溪镇银泉工业区,2119.0
002667.SZ,SZSE,温家暖,温家暖,周继伟,23113.2,19941013,辽宁,鞍山市,www.anheavy.com,aszk@aszkjqc.com,辽宁省鞍山市鞍千路294号,407.0
300400.SZ,SZSE,吴限,徐德勇,张娜,24262.58,20040727,广东,深圳市,www.jt-ele.com,zqtzb@jt-ele.com;stx@jt-ele.com,广东省深圳市宝安区西乡街道广深高速公路北侧鹤洲工业区劲拓自动化工业厂区,1161.0
002531.SZ,SZSE,严俊旭,严俊旭,朱彬,177901.9047,20050118,江苏,苏州市,www.titanwind.com.cn,public@titanwind.com.cn;yuyh@titanwind.com.cn;zhubin@titanwind.com.cn,"上海市长宁区长宁路1193号来福士广场T3,1203",1524.0
002524.SZ,SZSE,周永麟,周永麟,朱星毓,51723.9591,20011210,新疆,乌鲁木齐市,www.gzss.cc,guangzheng@gzss.cc;zhuxingyu2016@163.com;cloversjjj@126.com,新疆维吾尔自治区乌鲁木齐经济技术开发区融合北路266号,1611.0
300622.SZ,SZSE,ALEXANDER LIU,LOUISA FAN,杨秋,17093.1597,19970423,广东,深圳市,www.doctorglasses.com.cn,zqswb@doctorglasses.com.cn,广东省深圳市罗湖区桂园街道深南东路5016号京基一百大厦A座2201-02单元,1748.0
002882.SZ,SZSE,郑永汉,郑永汉,夏斓,43290.0,19960412,广东,深圳市,www.szjiy.com,xl@szjly.com,广东省深圳市龙岗区吉华街道吉华路288号金龙羽工业园,1219.0
002649.SZ,SZSE,王斌,马强,张志飞,53005.71,19950417,北京,北京市,www.beyondsoft.com,IR@beyondsoft.com,北京市海淀区西北旺东路10号院东区7号楼博彦科技大厦,18261.0
300451.SZ,SZSE,葛航,张吕峥,胡燕,119183.2096,19971210,浙江,杭州市,www.bsoft.com.cn,bsoft@bsoft.com.cn;huy@bsoft.com.cn;xus@bsoft.com.cn,浙江省杭州市滨江区长河街道越达巷92号创业智慧大厦五楼,3194.0
002813.SZ,SZSE,朱君冰,朱君冰,蒋福财,12000.0,20060817,广东,深圳市,www.roadrover.cn,shareholder@roadrover.cn;jiangfucai@roadrover.cn;liliu@roadrover.cn,"广东省深圳市南山区海天一路11号5栋C座8楼,9楼",640.0
300340.SZ,SZSE,万国江,万国江,唐秀雷,21214.472,20000912,广东,江门市,www.keheng.com.cn,tangxiulei@keheng.com.cn;yangchibing@163.com,广东省江门市江海区滘头工业区滘兴南路22号,1426.0
003023.SZ,SZSE,刘荣富,黄朝万,张浩军,8103.2,19940302,四川,成都市,www.rainbow.com.cn,bod@rainbow.com.cn,四川省成都市武侯区武侯大道顺江段73号,3103.0
300871.SZ,SZSE,张卫元,张卫元,杨凯杰,11050.7018,20020125,湖北,武汉市,www.whhsyy.com,hvsen@whhsyy.com,湖北省武汉市东西湖区张柏路218号,481.0
002816.SZ,SZSE,金文明,金文明,王培鹏,10000.0,20090105,广东,深圳市,www.hkdholding.com,hkdir@hekeda.cn;hekedazqb@163.com,广东省深圳市龙华区大浪街道浪口社区华荣路294号和科达工业园2栋1层-3层,437.0
300256.SZ,SZSE,刘建勋,潘清寿,王云,95793.6396,20030925,浙江,台州市,www.first-panel.com,irm@first-panel.com,浙江省台州市椒江区洪家星星电子产业基地4号楼,8864.0
300484.SZ,SZSE,邱文渊,邱文渊,杨延帆,20800.0,20060205,广东,深圳市,www.v-t.net.cn,information@v-t.net.cn,"广东省深圳市光明区玉塘街道田寮社区光明高新园区东侧七号路中科诺数字科技工业园厂房301,401,1101",412.0
300668.SZ,SZSE,姜峰,姜峰,顾承鸣,10540.0,20041011,广东,深圳市,www.jaid.cn,ir@jaid.cn,广东省深圳市南山区粤海街道科苑路15号科兴科学园B4单元13楼,657.0
300604.SZ,SZSE,赵轶,赵轶,赵游,31379.0502,20080410,浙江,杭州市,www.hzcctech.com,zhaoyou@hzcctech.cn,浙江省杭州市滨江区聚才路410号,772.0
002711.SZ,SZSE,李孝国,李孝国,彭国宇,105607.04,20051228,广东,佛山市,www.oupuzw.com,opzqb@oupuzw.com,广东省佛山市顺德区乐从镇路州村委会第二工业区乐成路7号地,209.0
300364.SZ,SZSE,童之磊,童之磊,王京京,72729.531,20001219,北京,北京市,www.col.com,ir@col.com,北京市东城区安定门东大街28号雍和大厦E座6层,614.0
300893.SZ,SZSE,胡铲明,胡凯纳,陈斌权,10000.0,20010706,浙江,宁波市,www.songyuansafety.com,IR@songyuansafety.com,浙江省宁波市余姚市牟山镇运河沿路1号,685.0
300507.SZ,SZSE,李宏庆,滕飞,方太郎,30626.9712,19931119,江苏,扬州市,,olive@yos.net.cn,江苏省扬州市高新技术产业开发区祥园路158号,567.0
002581.SZ,SZSE,潘爱华,丁学国,张一诺,65973.5586,20000118,山东,淄博市,www.sinobiowaymed.com.cn,boardoffice@sinobiowaymed.com.cn;zhangyn@sinobiowaymed.com.cn,北京市上地西路39号北大生物城,946.0
002988.SZ,SZSE,董卫峰,董卫峰,刘光芒,23277.0,20040820,广东,清远市,www.haomei-alu.com,haomei-db@haomei-alu.com,广东省清远市清城区高新技术产业开发区泰基工业城,3059.0
002692.SZ,SZSE,汤兴良,俞国平,周斯秀,71814.6,20010220,江苏,无锡市,www.yccable.cn,stock@reconcl.com;IR@yccable.cn,江苏省宜兴市官林镇远程路8号,1150.0
002868.SZ,SZSE,赖潭平,赖潭平,赖潭平,15541.5837,20030613,福建,南平市,www.pclifecome.com,lkshdm@pclifecome.com,福建省南平市浦城县南浦生态工业园区19号,575.0
300475.SZ,SZSE,徐伟,徐伟,曾柏林,42000.0,19980916,安徽,宣城市,www.ahjlcd.com,ahjlcd@126.com;zbolin@126.com;hyshen0921@163.com;bwyalice@163.com,安徽省宣城市宁国市经济技术开发区创业北路16号,655.0
002899.SZ,SZSE,丁利荣,丁利荣,张瑞,12000.0,20040623,山东,青岛市,www.impulsefitness.com,information@impulsefitness.com,山东省青岛市崂山区秦岭路18号国展财富中心3号楼7层,1596.0
002801.SZ,SZSE,何平,何平,胡雅琴,15308.8,20091125,浙江,杭州市,www.wgmotor.com,Service31@wgmotor.com;Service37@wgmotor.com;service22@wgmotor.com,浙江省杭州市余杭经济开发区兴中路365号,787.0
300736.SZ,SZSE,刘铁峰,刘铁峰,陈立娅,13027.336,20071126,北京,北京市,www.bybon.com,zhengquan@bybon.cn,北京市朝阳区阜通东大街方恒国际中心C座19层,995.0
300297.SZ,SZSE,柯宗贵,柯宗贵,李根森,124983.2323,19991029,广东,广州市,www.bluedon.com,stock@chinabluedon.cn;lzb@chinabluedon.cn;ligensen@chinabluedon.cn,广东省广州市天河区天慧路16号,1316.0
002967.SZ,SZSE,黄跃珍,黄敦鹏,欧楚勤,52907.2,20020524,广东,广州市,www.grgtest.com,grgtestzqb@grgtest.com,广东省广州市天河区黄埔大道西平云路163号,4171.0
002553.SZ,SZSE,史建伟,姜宗成,史维,34800.0,19980508,江苏,常州市,www.nf-bearings.com,zhengquanbu@nf-bearings.com;wei.shi@nf-bearings.com;junli.gu@nf-bearings.com,江苏省常州市武进高新技术产业开发区龙翔路9号,915.0
300721.SZ,SZSE,刘准,刘准,蔡国庆,8034.4,19960620,江苏,无锡市,www.yidachem.com,caiguoqing3376328@163.com;nanalogox@163.com;ydhx8101@yidamail.com,江苏省无锡市江阴市西石桥球庄村1号,739.0
300176.SZ,SZSE,卢楚隆,卢楚隆,卢宇轩,38728.08,20030722,广东,肇庆市,www.hongteo.com.cn,ZQ@hongteo.com.cn,广东省肇庆市鼎湖城区北十区,3034.0
002596.SZ,SZSE,张海林,吴悦良,于清池,114758.0518,20020427,海南,三亚市,www.hnruize.com,yqc66888@163.com;rzxc_@hotmail.com;qinqing@hnruize.com,海南省三亚市吉阳区迎宾路360-1号阳光金融广场20层,5911.0
300559.SZ,SZSE,袁斌,寇健,文晶,39953.0242,20021031,四川,成都市,www.jf-r.com,cdjiafaantai@163.com,四川省成都市武侯区武科西二路188号佳发科技大厦,688.0
300405.SZ,SZSE,姜艳,姜艳,蔡蔓丽,22246.9156,20020321,辽宁,辽阳市,www.kelongchem.com,kelong@kelongchem.com;caimanli126@163.com;814458276@qq.com,辽宁省辽阳市宏伟区万和七路36号,688.0
300455.SZ,SZSE,夏刚,丁诚,曹昶辉,71776.7936,20070904,北京,北京市,www.cchbds.com.cn,cchbds@cchbds.com.cn;caochanghui@cchbds.com.cn;zhoupeiran@cchbds.com.cn,北京市海淀区知春路61号9层,601.0
002852.SZ,SZSE,刘建军,刘建军,谢细波,28900.0,19990728,湖南,岳阳市,www.ddqly.com,ddqzqb@ddqly.com;ddqzxj2020@ddqly.com,湖南省长沙市开福区湘江中路凯乐国际9栋10楼,853.0
002965.SZ,SZSE,陈荣,谢祥娃,陈振海,15070.0,20040520,广东,东莞市,www.luckyharvest.cn,ir@luckyharvest.cn;lha057@luckyharvest.cn,广东省东莞市长安镇建安路893号,2734.0
300460.SZ,SZSE,赵积清,姜健伟,王军,23558.388,20020625,广东,东莞市,www.dgylec.com,yl@dgylec.com;flzqsw@dgylec.com,广东省东莞市黄江镇黄江东环路68号,709.0
002957.SZ,SZSE,PHUA LEE MING,彭绍东,李单单,41183.74,20010523,广东,深圳市,www.colibri.com.cn,bod@colibri.com.cn;lkang@colibri.com.cn,广东省深圳市南山区粤海街道高新区中区麻雀岭工业区M-7栋中钢大厦一层及M-6栋中钢大厦五层B区,2182.0
300268.SZ,SZSE,汤捷,汤捷,杨振刚,17420.0,20030508,湖南,常德市,www.agrijoyvio.com,jiawogufen@agrijoyvio.com;xuyw@agrijoyvio.com,北京市海淀区科学院南路2号院1号楼15层1505,3612.0
300447.SZ,SZSE,陈祥楼,何亮,孙璐,29106.9255,20010929,江苏,南京市,www.qx-kj.com,sxl2029@126.com;cxl@qx-kj.com;zt16310507@163.com;fangtingtingnj@163.com,江苏省南京市鼓楼区汉中门大街301号01幢12层,672.0
300355.SZ,SZSE,樊俊梅,樊俊梅,安旭涛,160424.2081,20010612,内蒙古,呼和浩特市,www.mengcao.com,mckh2010@163.com;15206985@qq.com;anxutao@126.com,内蒙古自治区呼和浩特市新城区生盖营村生盖营巷蒙草集团百草园,1464.0
300255.SZ,SZSE,高晓东,高晓东,高晓东,93496.6878,20000928,河北,石家庄市,www.hbcsbio.com,zhengquan@heparin.cn;changshanyaoye@sina.com;csyyzqb@163.com,河北省石家庄市中国(河北)自由贸易试验区正定片区正定县高新技术产业开发区南区梦龙街71号,1003.0
300288.SZ,SZSE,王伟,王健,王春,33794.1402,19980924,贵州,贵阳市,www.longmaster.com.cn,zhoujun.yu@longmaster.com.cn;zhengquanbu@longmaster.com.cn,贵州省贵阳市观山湖区长岭南路31号国家数字内容产业园二楼,1187.0
002780.SZ,SZSE,张恒,张恒,张恒,14536.8643,20010622,北京,北京市,www.sanfo.com,sanfoirm@sanfo.com,北京市昌平区陈家营西路3号院23号楼,772.0
300793.SZ,SZSE,严文华,肖伟群,富欣伟,26668.8,20131017,广东,东莞市,www.cosonic.cc,ir@cosonic.net,广东省东莞市松山湖高新技术产业开发区工业南路6号1栋506室,5473.0
002847.SZ,SZSE,张学武,张学武,朱正旺,12950.0,20050804,湖南,长沙市,www.yanjinpuzi.com,yjpzzqb@yanjinpuzi.com,湖南省长沙市雨花区沙湾路运达中央广场写字楼A座32楼,2471.0
002762.SZ,SZSE,林浩亮,林国栋,薛平安,35402.5,19960802,广东,汕头市,www.jflabi.com,stjinfa@stjinfa.com;xuepa@stjinfa.com;jflb@stjinfa.com,广东省汕头市金平区鮀浦鮀济南路107号,1100.0
002681.SZ,SZSE,肖奋,肖奋,谢玉平,182466.762,19930414,广东,深圳市,www.fenda.com,fdkj@fenda.com;crystal.xieyuping@fenda.com;robin.luoxiaobin@fenda.com,广东省深圳市宝安区石岩洲石路奋达科技园,7258.0
300881.SZ,SZSE,周文庆,缪一新,周阳益,10000.0,20011015,江苏,常州市,www.shengdechina.com,webmaster@shengdechina.com,江苏省常州市钟楼区邹区镇邹区村周家湾,512.0
300430.SZ,SZSE,梁凯,梁凯,邱义鹏,27200.8896,20030722,北京,北京市,www.ctntech.com,sec@eastctn.com,北京市大兴区生物医药产业基地庆丰西路27号,1354.0
300333.SZ,SZSE,魏恺言,魏恺言,余凯,33600.0,20030416,广东,深圳市,www.sinosun.com.cn,IR@sinosun.com.cn,广东省深圳市福田区车公庙泰然八路泰然大厦C座1605,361.0
002953.SZ,SZSE,冯就景,李强,孟兆滨,17387.9128,20091217,广东,中山市,www.rfcable.com.cn,rfgf@rfcable.com.cn,广东省中山市西区广丰工业园,1834.0
300381.SZ,SZSE,陈少美,陈少美,周德荣,49005.8268,19910903,广东,珠海市,www.yiduoli.com,vtrbio@vtrbio.com,广东省珠海市南屏高科技工业区屏北一路8号,2503.0
300322.SZ,SZSE,朱坤华,温巧夫,黄刚,40676.985,20040217,广东,惠州市,www.speed-hz.com,speed@speed-hz.com,广东省惠州市东江高新区上霞片区SX-01-02号,2060.0
300550.SZ,SZSE,杨一兵,戴泽宇,章逸,18992.9258,20101026,浙江,杭州市,www.herenit.com,contact@herenit.com,浙江省杭州市滨江区西兴街道新联路625号,591.0
300392.SZ,SZSE,田炳信,田炳信,田炳信,38400.0,20011206,北京,北京市,www.tensynchina.com,board@tensynchina.com,北京市朝阳区光华路15号院1号楼亿利生态广场14层,143.0
002606.SZ,SZSE,应坚,应莹庭,李军,41109.6,20031125,辽宁,大连市,www.insulators.cn,zqb@insulators.cn;yangxj@insulators.cn;ljun@insulators.cn;gxuyan@insulators.cn,辽宁省大连市经济技术开发区双D港辽河东路88号,1396.0
300443.SZ,SZSE,伊廷雷,李新生,周丽,26175.3484,20060324,山东,济南市,www.jinleiwind.com,jinleizqb@163.com;jinleizhouli@163.com,山东省济南市钢城区双元大街18号,747.0
300423.SZ,SZSE,纪法清,柳云鹏,崔静,49930.819,20031211,山东,烟台市,www.luyitong.com,lyt@luyitong.com;cj@luyitong.com;zhangxiaoyan@luyitong.com,山东省莱阳市龙门西路256号,1826.0
300565.SZ,SZSE,陈登志,陈登志,杨亚坤,20800.0,20010828,广东,深圳市,www.szkexin.com.cn,ir@szkexin.com.cn;szkexin@szkexin.com.cn,广东省深圳市龙岗区宝龙街道新能源一路科信科技大厦,802.0
300919.SZ,SZSE,邓伟明,邓伟明,廖恒星,51268.0,20140915,贵州,铜仁市,www.cngrgf.com.cn,cngrir@cngrgf.com.cn,贵州省铜仁市玉屏侗族自治县大龙经济开发区2号干道与1号干道交汇处,2418.0
002789.SZ,SZSE,刘海云,刘海云,高仲华,13804.0,19940103,广东,深圳市,www.jyzs.com.cn,investjy@jyzs.com.cn,广东省深圳市福田区振兴路建艺大厦19层东,411.0
300391.SZ,SZSE,郭晓伟,宗军,杨月晓,35033.6112,20011224,山东,潍坊市,www.chinakangyue.com,yuexiao_yang@chinakangyue.com;wmin@email.chinakangyue.com,山东省寿光市开发区(原北洛镇政府驻地),1098.0
300158.SZ,SZSE,李安平,马士锋,宁潞宏,102749.466,19951115,山西,长治市,www.zdjt.com,zqb@zdjt.com,山西省长治市上党区光明南路振东科技园,3861.0
002597.SZ,SZSE,杨乐,夏家信,刘洋,56082.9221,20061225,安徽,滁州市,www.jinheshiye.com,ajhchem@ajhchem.com;liuyang@ajhchem.com;wangwuqiang@ajhchem.com,安徽省滁州市来安县城东大街127号,3517.0
300188.SZ,SZSE,滕达,申强,蔡志评,80662.686,19990922,福建,厦门市,www.300188.cn,tzzgx@300188.cn,福建省厦门市软件园二期观日路12号102-402单元,3318.0
300621.SZ,SZSE,郭瑾,,张继军,20810.8,19941018,广东,深圳市,www.szweiye.com,wyzqsw@szweiye.com;zhanfeng@szweiye.com,"广东省深圳市福田区新洲路以西,莲花路以南振业景洲大厦裙楼101/广东省深圳市福田区商报东路85号综合楼三楼",944.0
002795.SZ,SZSE,曹德莅,鲜中东,刘杰,20000.0,20030828,浙江,台州市,www.yhvalve.com,dongmi@yhvalve.com;yorhe_dm@163.com;yorhe_luox@163.com,浙江省台州市玉环县清港镇工业产业集聚区,861.0
300665.SZ,SZSE,章卫国,章卫国,何晓锋,12156.0,19980521,湖南,株洲市,www.zzfeilu.com,zzfeilu@zzfeilu.com,湖南省株洲市荷塘区香榭路98号,457.0
002818.SZ,SZSE,刘兵,刘义,张凤术,75173.926,20001207,四川,成都市,www.fsmjj.cn,zqb@fsmjj.com,四川省成都市高新区天和西二街189号,747.0
002982.SZ,SZSE,喻自文,喻自文,何业春,10188.0,20030408,湖南,常德市,www.xiangjiamuye.com,hnsjnmgs@163.com;1341889908@qq.com,湖南省常德市石门县石门经济开发区天供山居委会夹山路9号,5167.0
300606.SZ,SZSE,杨璐,杨璐,杜燕艳,9345.7,20040921,广东,东莞市,www.chinagoldensun.cn,zqb@chinagoldensun.cn,广东省东莞市大岭山镇大环路1号,440.0
300581.SZ,SZSE,WU JIAN(吴坚),吴星宇,张军妮,17176.0,20000224,陕西,西安市,,XACXHK@163.com,陕西省西安市高新区锦业路69号创业园C区11号,389.0
300808.SZ,SZSE,卓楚光,卓楚光,李侨,16000.0,20021118,广东,广州市,www.dpled.com,securities@dpled.com,广东省广州市白云区云城西路白云绿地中心27楼,858.0
300545.SZ,SZSE,聂泉,聂泉,钟辉,14614.8621,20020607,广东,深圳市,www.liande-china.com,irm@szliande.com,广东省深圳市宝安区大浪街道大浪社区同富邨工业园A区3栋1-4层,1078.0
002742.SZ,SZSE,潘呈恭,潘呈恭,杨艳,43200.0,20020510,重庆,重庆市,www.cqssgf.com,ir@cqssgf.com,重庆市两江新区水土高新技术产业园云汉大道99号,3122.0
002542.SZ,SZSE,吴延炜,吴延炜,赵鹏,180557.1309,20011206,北京,北京市,www.cge.com.cn,cge@cge.com.cn,北京市大兴工业开发区科苑路13号,2005.0
002728.SZ,SZSE,许丹青,许丹青,陈习良,20351.7577,20020523,广东,江门市,www.tczy.com.cn,ty002728@vip.sina.com,"广东省江门市台山市台城长兴路9,11号",1361.0
002552.SZ,SZSE,朱宝松,朱宝松,赵晓兵,30623.2338,19990325,浙江,杭州市,www.baoding-tech.com,bdkj@baoding-tech.com;zhaoxb@baoding-tech.com,浙江省杭州市余杭区塘栖镇工业园区,469.0
002682.SZ,SZSE,王跃荣,蓝能旺,刘材文,56236.8594,20030829,福建,龙岩市,www.lzgf.cn,lzyszqb@163.com,福建省龙岩市新罗区南环西路112号,5498.0
002537.SZ,SZSE,刘国平,刘国平,亓秀美,123783.5239,20041203,山东,青岛市,www.haili.com.cn,qixiumei@haili.com.cn;wangyulin@haili.com.cn;hlmo@haili.com.cn,山东省青岛市即墨区青威路1626号,3802.0
300553.SZ,SZSE,楼荣伟,楼荣伟,陈旭初,4800.0,20040602,浙江,杭州市,www.zjjizhi.com,investor@zjjizhi.com,浙江省杭州市余杭区良渚街道七贤路1-1号,235.0
300866.SZ,SZSE,阳萌,赵东平,张希,40642.7207,20111206,湖南,长沙市,www.anker-in.com,IR@anker.com,湖南省长沙市岳麓区高新开发区尖山路39号长沙中电软件园有限公司一期七栋7楼701室,1540.0
300567.SZ,SZSE,彭骞,陈凯,程疆,24668.304,20060420,湖北,武汉市,www.wuhanjingce.com,zqb@wuhanjingce.com;chengjiang@wuhanjingce.com;liubinghua@wuhanjingce.com,湖北省武汉市东湖新技术开发区流芳园南路22号,2216.0
002912.SZ,SZSE,李守宇,凌东胜,李斌,17447.104,20030208,广东,深圳市,www.sinovatio.com,ir@sinovatio.com,广东省深圳市南山区粤海街道高新区社区高新南七道20号深圳国家工程实验室大楼A1403,1259.0
